Date	P	E	Q	Tmax	Tmin
1964-05-20	2.36	3.508	1.9006	28.9889	10.4056
1964-05-21	1.8	3.523	1.8509	26.7833	10.8944
1964-05-22	0.76	3.539	1.8509	27.5611	13.5
1964-05-23	0.72	3.554	1.8608	27.7833	12.4611
1964-05-24	2.49	3.569	1.7912	26.0222	13.0222
1964-05-25	0.02	3.583	1.7912	28.0444	13.45
1964-05-26	0.01	3.597	1.6917	28.6889	9.7667
1964-05-27	0.31	3.61	1.622	29.0778	12.7333
1964-05-28	0.51	3.623	1.6021	28.1889	14.9889
1964-05-29	1.91	3.636	1.5723	20.1111	11.2778
1964-05-30	0.01	3.648	1.6121	19.0833	6.5778
1964-05-31	0.67	3.66	1.5524	23.0944	9.2833
1964-06-01	18.68	3.671	1.5126	21.7389	12.8722
1964-06-02	0.03	3.682	1.7414	22.4389	11.8167
1964-06-03	0.03	3.693	1.5723	22.5389	7.7222
1964-06-04	0	3.703	1.423	22.7389	7.3444
1964-06-05	0.31	3.713	1.4429	25.2444	9.0278
1964-06-06	3.82	3.722	1.4429	24.55	13.6222
1964-06-07	5.92	3.731	1.5126	24.6	13.9111
1964-06-08	0.05	3.739	1.4827	28.3056	12.8444
1964-06-09	0.01	3.747	1.3931	30.6556	13.5556
1964-06-10	0.01	3.755	1.3334	31.3389	15.3611
1964-06-11	0.17	3.762	1.2936	31.5889	16.0333
1964-06-12	3.84	3.768	1.2041	29.0278	17.0278
1964-06-13	9.44	3.774	1.3235	28.8278	16.6611
1964-06-14	0.05	3.78	1.3334	30.7944	15.7778
1964-06-15	6.4	3.785	1.1742	30.9333	14.85
1964-06-16	0.02	3.79	1.2339	28.5333	16.8611
1964-06-17	0	3.795	1.1543	27.0111	14
1964-06-18	0.67	3.798	1.0946	29.2889	15.9667
1964-06-19	0.04	3.802	1.0946	31.0111	16.8278
1964-06-20	0.59	3.805	1.0449	31.8556	15.9111
1964-06-21	2	3.807	1.025	33.2667	16.2889
1964-06-22	9.74	3.809	1.0648	33.3778	17.4278
1964-06-23	8.02	3.811	1.4628	30.4	16.85
1964-06-24	5.01	3.812	1.5026	27.1333	17.5278
1964-06-25	0.27	3.813	1.3533	27.6111	16.0889
1964-06-26	0.96	3.813	1.3334	24.4167	14.2778
1964-06-27	0	3.813	1.1742	28.6722	12.95
1964-06-28	0	3.812	1.0449	29.6	12.6278
1964-06-29	0	3.811	0.9782	27.9667	12.7556
1964-06-30	0.08	3.809	0.9254	28.1778	10.6056
1964-07-01	1.44	3.807	0.9055	25.6944	14.05
1964-07-02	8.08	3.804	0.9155	27.3889	14.0611
1964-07-03	5.25	3.801	0.9563	27.35	16.3389
1964-07-04	0.06	3.798	1.1543	26.7667	16.3611
1964-07-05	0	3.794	1.0349	26.6667	11.0889
1964-07-06	0.04	3.789	0.8757	27.9444	8.7611
1964-07-07	0.03	3.785	0.8259	29.8667	13.8389
1964-07-08	2.87	3.779	0.7961	28.7	16.3
1964-07-09	3.79	3.773	0.8259	28.1556	16.2944
1964-07-10	5.28	3.767	0.8558	28.0722	14.45
1964-07-11	5.13	3.76	0.9055	27.7	14.0889
1964-07-12	7.88	3.753	0.9891	24.3778	15.5778
1964-07-13	5.39	3.746	0.9473	24.1278	16.2389
1964-07-14	0	3.738	1.0747	26.7056	12.7444
1964-07-15	5.34	3.729	0.9473	27.5667	10.8889
1964-07-16	2.77	3.72	0.9016	27.0444	14.25
1964-07-17	4	3.711	1.015	27.0722	14.2667
1964-07-18	54.91	3.701	0.9016	22.1333	15.6667
1964-07-19	24.78	3.691	3.7913	26.0556	16.6111
1964-07-20	0.89	3.68	4.0998	25.9722	16.1944
1964-07-21	10.99	3.669	2.5873	26.0167	17.0778
1964-07-22	16.56	3.658	1.9802	27.5	17.1278
1964-07-23	6.28	3.646	2.4479	28.2611	16.7944
1964-07-24	2.2	3.634	2.3783	28.7833	16.6833
1964-07-25	9.04	3.621	1.9802	27.2444	16.7222
1964-07-26	0.06	3.608	1.9902	27.3167	16.8611
1964-07-27	0.46	3.594	1.9205	28.1222	15.5833
1964-07-28	2.57	3.58	1.4528	29.8611	16.1333
1964-07-29	15.22	NA	1.6817	29.8167	17.3389
1964-07-30	1.99	NA	2.0599	28.4389	17.0444
1964-07-31	0.27	NA	1.6021	27.7389	17.3111
1964-08-01	0.47	NA	1.413	27.6167	17.8
1964-08-02	0.39	NA	1.2538	29.9222	17.4
1964-08-03	5.91	NA	1.1245	30.9833	17.5667
1964-08-04	5.75	NA	1.1842	28.8333	17.1778
1964-08-05	1.74	NA	1.2041	27.3111	17.1667
1964-08-06	0.02	NA	1.1941	27.8722	16.6333
1964-08-07	3.34	3.42	1.025	27.5	17.1111
1964-08-08	4.62	3.402	1.0548	29.0167	17.2389
1964-08-09	3.82	3.384	1.1145	28.4778	15.7778
1964-08-10	15.38	3.365	1.6817	27.1722	17.1222
1964-08-11	10.67	3.346	1.6121	25.0333	17.75
1964-08-12	1.49	3.327	1.7215	27.8444	16.5556
1964-08-13	0.37	3.307	1.3633	23.6333	8.6333
1964-08-14	0.01	3.287	1.1742	21.6111	9.8
1964-08-15	7.66	3.267	1.1245	17.3556	11.3833
1964-08-16	57.33	3.246	2.1892	15.8	12.2611
1964-08-17	0.67	3.225	4.0799	25.3222	13.4444
1964-08-18	0.15	3.204	2.5276	26.3611	12.3778
1964-08-19	1.6	3.182	1.8409	26.7167	13.3278
1964-08-20	0.84	3.161	1.5623	26.9389	12.4389
1964-08-21	0.26	3.139	1.5026	27.6389	15.1611
1964-08-22	9.4	3.116	1.3832	27.8944	15.3722
1964-08-23	0.03	3.094	1.6618	27.7333	17.5111
1964-08-24	0.12	3.071	2.1693	28.6056	14.3611
1964-08-25	0.03	3.048	1.4628	28.0222	14.0833
1964-08-26	1.93	3.025	1.2737	28.2444	13.4778
1964-08-27	15.06	3.001	1.2837	27.2889	14.2944
1964-08-28	0.5	2.977	1.4628	26.7444	16.3556
1964-08-29	31.57	2.954	1.5325	22.6722	16.8167
1964-08-30	78.57	2.929	6.5975	21.65	17.0611
1964-08-31	0.55	2.905	9.3141	27.6389	18.1389
1964-09-01	0	2.88	7.1747	26.8944	13.8722
1964-09-02	0	2.856	4.0202	26.3278	10.0278
1964-09-03	0	2.831	2.428	26.9278	12.7278
1964-09-04	0	2.806	2.0499	27.6278	13.6833
1964-09-05	0.01	2.78	1.8111	28.4556	13.8389
1964-09-06	0.05	2.755	1.6419	26.8222	12.6944
1964-09-07	0.06	2.729	1.4926	26.2167	10.5889
1964-09-08	0	2.704	1.3832	26.7444	8.5389
1964-09-09	0.15	2.678	1.3235	26.8722	9.2333
1964-09-10	0.32	2.652	1.2538	26.8389	15.2611
1964-09-11	0.39	2.626	1.2439	27.1278	17.7611
1964-09-12	4.05	2.599	1.2339	25.2056	15.5222
1964-09-13	0.05	2.573	1.224	20.5444	11.8444
1964-09-14	0	2.547	1.1842	21.3444	6.7222
1964-09-15	0	2.52	1.1245	23.6167	5.5833
1964-09-16	0	2.494	1.1046	24.4611	6.6
1964-09-17	0.03	2.467	0.9931	23.3333	6.5556
1964-09-18	2.64	2.44	0.9712	21.4167	10.6333
1964-09-19	16.95	2.413	1.1245	21.8556	14.5444
1964-09-20	8.13	2.386	1.5026	22.1278	14.5333
1964-09-21	0.17	2.36	1.2041	23.1278	12.8667
1964-09-22	0.17	2.333	1.0648	24.5389	12.9333
1964-09-23	0.22	2.306	1.015	26.6778	14.0278
1964-09-24	0.11	2.279	0.9822	23.2333	10.3444
1964-09-25	0	2.252	0.9135	21.0278	5.1056
1964-09-26	0	2.225	0.8906	21.0722	3.8222
1964-09-27	0.48	2.198	0.8797	21.8278	9.8389
1964-09-28	14.59	2.171	0.9016	22.7444	15.0944
1964-09-29	133.98	2.144	4.9556	20.9667	16.1333
1964-09-30	20.77	2.117	10.349	20.6556	16.25
1964-10-01	15.54	2.09	11.9412	19.7222	14.1278
1964-10-02	3.46	2.063	12.0407	23.3944	13.6222
1964-10-03	8.05	2.036	8.2792	23.2444	15.0556
1964-10-04	132.19	2.01	15.9216	19.6222	14.2667
1964-10-05	20.69	1.983	31.8432	15.5	5.9222
1964-10-06	0.01	1.956	29.0569	13.2444	0.1056
1964-10-07	0	1.93	13.9314	15.0722	-1.0222
1964-10-08	0.02	1.903	8.6176	16.0889	-1.1389
1964-10-09	0	1.877	6.5677	18.3944	0.0778
1964-10-10	0	1.851	5.1148	15.5056	0.2944
1964-10-11	0	1.825	3.8212	16.3889	-2.4
1964-10-12	0	1.799	3.3336	18.7889	-2.1778
1964-10-13	0	1.773	3.0848	20.2278	0.5667
1964-10-14	0.04	1.747	2.8858	17.8722	3.6278
1964-10-15	10.3	1.722	2.7664	13.9056	6.5167
1964-10-16	71.39	1.696	8.6176	12.1389	7.4889
1964-10-17	0.1	1.671	8.2693	18.7722	8.4111
1964-10-18	0.08	1.646	5.1347	24.3778	6.6889
1964-10-19	0.16	1.621	3.7814	16.7611	4.7889
1964-10-20	0	1.596	3.3734	10.6	-1.5667
1964-10-21	0	1.572	3.0948	18.2944	-3.65
1964-10-22	0	1.548	2.9057	21.9389	0.8722
1964-10-23	0	1.523	2.7564	16.9833	0.2833
1964-10-24	0	1.5	2.6271	15.4444	-2.9389
1964-10-25	0	1.476	2.5475	18.45	-2.4444
1964-10-26	0	1.452	2.4678	19.3056	-1.8278
1964-10-27	0.07	1.429	2.3683	19.9667	-0.2111
1964-10-28	2.79	1.406	2.3086	20.9778	2.6056
1964-10-29	11.24	1.383	2.5077	19.8333	7.9667
1964-10-30	0.01	1.361	2.4678	21.2278	4.9722
1964-10-31	0	1.339	2.2688	18.4722	5.8222
1964-11-01	0	1.317	2.1793	18.1389	5.2
1964-11-02	0	1.295	2.1295	19.6778	0.4056
1964-11-03	0	1.274	2.0698	20.5278	2.2833
1964-11-04	0	1.252	2.0201	21.1167	1.3778
1964-11-05	0	1.232	2.0002	20.4833	1.95
1964-11-06	0	1.211	1.9703	21.5889	3.3222
1964-11-07	0.04	1.191	1.9205	20.7111	0.8611
1964-11-08	5.67	1.171	1.9504	17.0056	6.1222
1964-11-09	0	1.151	1.9703	19.1167	4.0389
1964-11-10	0	1.132	1.8708	21.5056	-0.0278
1964-11-11	0	1.113	1.831	21.7833	0.5333
1964-11-12	0	1.094	1.7912	20.5556	2
1964-11-13	0.2	1.076	1.7812	22.5611	6.7333
1964-11-14	0	1.058	1.7414	20.8722	1.6222
1964-11-15	0.02	1.04	1.7016	20.8056	1.5056
1964-11-16	0.44	1.023	1.7016	21.5611	5.0222
1964-11-17	0.15	1.006	1.7016	20.9444	10.5111
1964-11-18	0.23	0.99	1.6917	21.4833	10.9389
1964-11-19	3.57	0.974	1.6917	19.6444	12.2111
1964-11-20	3.43	0.958	1.6917	14.4056	1.8556
1964-11-21	0	0.942	1.6718	7	-2.3278
1964-11-22	0	0.927	1.5424	7.0056	-9.9611
1964-11-23	0	0.913	1.4926	10.55	-8.2389
1964-11-24	28.43	0.898	1.5325	8.4667	-1.8111
1964-11-25	48.54	0.885	5.2641	13.6222	4.6611
1964-11-26	0.02	0.871	6.3189	14.5278	1.5889
1964-11-27	0	0.858	5.2442	17.3389	-1.0556
1964-11-28	0.96	0.845	3.1843	14.1222	2.4111
1964-11-29	0	0.833	2.647	12.6333	-0.8444
1964-11-30	0.2	0.821	2.4081	5.0944	-6.6833
1964-12-01	0	0.81	2.2091	3.5667	-11.6167
1964-12-02	0.01	0.799	2.1096	9.9167	-8.8444
1964-12-03	2.88	0.788	2.0499	15.0667	-0.5333
1964-12-04	18.78	0.778	2.3484	17.1444	8.2611
1964-12-05	1.07	0.769	2.9057	13.1444	4.5778
1964-12-06	0.02	0.759	2.5077	6.1278	-3.0944
1964-12-07	0	0.75	2.229	4.0667	-8.5722
1964-12-08	0	0.742	2.1295	8.1222	-9.2222
1964-12-09	0	0.734	2.0499	11.1556	-4.6556
1964-12-10	0.02	0.727	1.9802	8.3333	-2.0278
1964-12-11	8.11	0.72	1.9504	11.8556	1.7444
1964-12-12	23.81	0.713	2.7863	15.4056	5.8222
1964-12-13	0.07	0.707	3.6719	15.2111	2.6222
1964-12-14	0.02	0.701	2.9156	9.0056	-3.1056
1964-12-15	0	0.696	2.5375	5.4056	-5.8056
1964-12-16	0.01	0.691	2.3385	6.8278	-7.4611
1964-12-17	0.71	0.687	2.229	12.8944	-0.05
1964-12-18	0.52	0.683	2.1693	8.2389	-5.5944
1964-12-19	4.03	0.679	2.0201	1.9722	-12.5222
1964-12-20	8.82	0.676	2.1494	6.7667	-4.3611
1964-12-21	0.02	0.674	2.2987	4.0056	-1.6389
1964-12-22	0.1	0.672	2.1295	7.6278	-1.4167
1964-12-23	0.13	0.67	2.0599	12.9389	0.1722
1964-12-24	13.37	0.669	2.0101	18.7278	4.5111
1964-12-25	20.51	0.669	3.6421	16.6	7.4
1964-12-26	26.82	0.668	4.3884	16.5444	9.6222
1964-12-27	0.67	0.669	5.6323	14.2944	7.0111
1964-12-28	0	0.669	5.0651	12.9556	-0.4556
1964-12-29	0.01	0.671	3.8411	11.8722	-2.9611
1964-12-30	0.26	0.672	3.1843	14.7278	-1.5833
1964-12-31	0.08	0.674	2.9256	15.6111	3.1556
1965-01-01	0.14	0.67	2.7166	13.4556	4.8389
1965-01-02	3.19	0.68	2.5873	16.5889	1.8722
1965-01-03	0	0.683	2.5176	9.5833	-1.7667
1965-01-04	0	0.687	2.3783	10.75	-8.3
1965-01-05	0	0.692	2.2887	11.3222	-4.7556
1965-01-06	0	0.697	2.2489	12.8444	-0.9056
1965-01-07	0	0.702	2.1793	10.4444	-2.9778
1965-01-08	0.1	0.708	2.1196	18.3333	1.2833
1965-01-09	0.88	0.714	2.0997	16.6944	6.4889
1965-01-10	12.72	0.721	2.1494	15.4889	3.9611
1965-01-11	1.27	0.728	2.4579	7.7389	-3.5944
1965-01-12	0	0.735	2.2091	9.2944	-7.1056
1965-01-13	0	0.744	2.0997	9.1278	-5.0889
1965-01-14	0	0.752	2.04	6.0833	-4.7389
1965-01-15	0.65	0.761	1.9703	2.9556	-6.5
1965-01-16	14.24	0.77	1.9902	-0.8778	-6.3056
1965-01-17	0.28	0.78	1.9902	-2.3778	-12.2167
1965-01-18	0.02	0.79	1.9006	0.05	-12.0611
1965-01-19	0	0.801	1.8509	3.8944	-13.0778
1965-01-20	0	0.812	1.8509	10.1111	-9.4333
1965-01-21	0	0.823	1.8807	13.1889	-5.4111
1965-01-22	0.02	0.835	1.8807	16.0278	-3.8889
1965-01-23	26.79	0.848	2.03	14.2278	2.1778
1965-01-24	4.65	0.86	3.5028	14.6667	4.7278
1965-01-25	0.2	0.873	3.1246	15.4611	-1.3333
1965-01-26	0.14	0.887	2.6271	18.5333	0.2
1965-01-27	0	0.901	2.3882	9.2056	-3.8611
1965-01-28	0.01	0.915	2.2191	9.5278	-9.5611
1965-01-29	0.72	0.93	2.1494	8.5222	-3.5
1965-01-30	7.83	0.945	2.2091	3.8833	-4
1965-01-31	0.05	0.961	2.1793	-1.6444	-13.1722
1965-02-01	5.62	0.976	2.0101	4.4111	-10.5833
1965-02-02	0.02	0.993	2.03	0.6167	-10.3611
1965-02-03	0	1.009	1.9703	0.8833	-13.7556
1965-02-04	0	1.026	1.9205	2.4111	-11.15
1965-02-05	0.33	1.044	1.8708	7.2889	-12.6444
1965-02-06	10.02	1.061	1.821	9.9056	-6.1444
1965-02-07	31.01	1.079	3.0052	14.3944	3.3611
1965-02-08	0.07	1.098	5.0452	18.6333	5.8389
1965-02-09	4.67	1.116	4.0003	15.6333	5.9556
1965-02-10	16.63	1.135	4.0401	17.9333	9.1722
1965-02-11	6.92	1.155	4.866	20.2667	8.8611
1965-02-12	11.2	1.174	4.5974	17.4	9.1056
1965-02-13	0	1.194	4.1396	11.7056	-0.85
1965-02-14	7.65	1.215	3.5326	4.9722	-2.0889
1965-02-15	0.02	1.235	3.2838	5.9056	-8.9889
1965-02-16	0.03	1.256	3.045	8.8056	-4.4889
1965-02-17	0.25	1.277	2.846	8.2444	1.0278
1965-02-18	0	1.299	2.7266	14.6056	-1.5444
1965-02-19	0	1.321	2.5972	12.1722	-0.7222
1965-02-20	0.02	1.343	2.4579	10.2778	-6.8889
1965-02-21	1.16	1.365	2.3882	12.7944	-3.1
1965-02-22	0.01	1.387	2.3484	7.2667	-9.9722
1965-02-23	0.02	1.41	2.2489	8.9278	-8.4667
1965-02-24	48.13	1.433	2.3783	6.1611	-2.05
1965-02-25	4.52	1.457	6.1099	3.2222	-6.6556
1965-02-26	0.11	1.48	6.0701	1.6556	-9.7833
1965-02-27	0	1.504	4.5576	16.0333	-7.5444
1965-02-28	0	1.528	3.4231	18.1722	-3.3778
1965-03-01	0.89	1.552	3.1047	17.6944	-1.8667
1965-03-02	21.5	1.576	3.1943	12.1444	3.8278
1965-03-03	0.13	1.601	4.1695	12.1222	4.4556
1965-03-04	5.74	1.626	3.7416	10.1167	3.1278
1965-03-05	0.3	1.651	3.5824	3.9111	-5.5444
1965-03-06	0.48	1.676	3.3137	1.8111	-5.2222
1965-03-07	3.57	1.701	3.0848	4.8778	-3.5167
1965-03-08	0.19	1.726	2.9554	4.9222	-2.6778
1965-03-09	0	1.752	2.8062	10.8278	-4.2333
1965-03-10	0	1.778	2.7067	8.6722	-3.4778
1965-03-11	0	1.803	2.5674	9.2556	-6.2333
1965-03-12	9.98	1.829	2.5574	5.6222	-2.35
1965-03-13	0	1.856	2.5972	9.6222	-3.2111
1965-03-14	0	1.882	2.5276	13.0889	-4.8389
1965-03-15	0	1.908	2.4479	14.4222	-2.3778
1965-03-16	0	1.935	2.3285	17.3222	-3.3611
1965-03-17	22.76	1.961	2.4181	14.9556	2.4167
1965-03-18	0.1	1.988	3.3137	19.1833	2.6056
1965-03-19	1.4	2.014	2.8957	13.6278	-0.7278
1965-03-20	5.71	2.041	2.7166	5.6667	-4.8111
1965-03-21	0.05	2.068	2.5972	4.5667	-11.0778
1965-03-22	0	2.095	2.4579	11.1	-9.7611
1965-03-23	0.51	2.122	2.3882	18.3278	-1.9333
1965-03-24	12.32	2.149	2.3783	15.5278	7.4833
1965-03-25	31.11	2.176	3.3634	15.7667	9.5
1965-03-26	46.31	2.203	11.3441	15.3	7.3889
1965-03-27	0	2.23	8.4583	15.9667	1.3444
1965-03-28	0.11	2.257	5.0054	17.7222	4.25
1965-03-29	17.64	2.283	4.2192	15.2778	8.4389
1965-03-30	1.39	2.31	4.4879	18.0778	7.45
1965-03-31	1.21	2.337	3.7416	12.3111	3.0389
1965-04-01	0.06	2.364	3.3833	10.2	1.5778
1965-04-02	0.01	2.391	3.1346	17.4944	2.3889
1965-04-03	3.52	2.418	2.9057	14.1111	-1.8556
1965-04-04	0.68	2.445	2.846	16.9111	2.5944
1965-04-05	0.06	2.472	2.7266	19.8444	5.8667
1965-04-06	13.6	2.498	2.6768	22.9611	9.4111
1965-04-07	4.26	2.525	3.0152	23.2556	10.8167
1965-04-08	1	2.551	2.846	22.4278	7.1444
1965-04-09	0.1	2.578	2.6569	25.3389	11.9111
1965-04-10	0.03	2.604	2.4778	22.1167	6.0833
1965-04-11	0.01	2.63	2.3982	23.3389	9.5
1965-04-12	2.81	2.656	2.3484	25.2389	13.5167
1965-04-13	0	2.682	2.2788	20.6944	8.5056
1965-04-14	0.52	2.708	2.1494	19.5611	3.3833
1965-04-15	13.51	2.734	2.1494	19.5222	7.8278
1965-04-16	0.14	2.759	2.3882	16.0889	6.8556
1965-04-17	0.03	2.785	2.239	21.0722	-0.0722
1965-04-18	0.03	2.81	2.0997	24.9111	2.9111
1965-04-19	4.22	2.835	2.0599	20.9333	6.4333
1965-04-20	4.06	2.86	2.2091	18	8.3389
1965-04-21	0.03	2.885	2.0698	21.5444	4.9944
1965-04-22	0.03	2.909	1.9305	27.0167	6.0722
1965-04-23	0.88	2.934	1.8708	28.1889	8.6722
1965-04-24	4.63	2.958	1.8907	25.95	8.65
1965-04-25	18.08	2.982	2.2489	21.2444	11.2111
1965-04-26	31.15	3.005	2.8758	24.65	12.3222
1965-04-27	13.48	3.029	4.6272	22.4444	11.4111
1965-04-28	0.11	3.052	4.6471	14.9	5.9611
1965-04-29	0.17	3.075	3.2639	14.7167	2.85
1965-04-30	0	3.098	2.7763	21.45	2.7
1965-05-01	0	3.12	2.5574	26.2833	4.8056
1965-05-02	0	3.143	2.3683	27.0778	6.5222
1965-05-03	0	3.165	2.2191	28.3444	5.5556
1965-05-04	0	3.186	2.0997	27.9444	7.7222
1965-05-05	0	3.208	2.0101	26.9444	8.8222
1965-05-06	0.7	3.229	1.9404	27.3333	10.4944
1965-05-07	4.79	3.25	1.8807	27.2833	10.4333
1965-05-08	3.07	3.27	2.0897	26.7	10.8389
1965-05-09	13.77	3.29	2.3285	25.8833	13.2778
1965-05-10	4.55	3.31	2.2987	26.6833	12.0722
1965-05-11	3.69	3.33	2.1992	25.6167	12.5611
1965-05-12	0.8	3.349	2.1196	22.7444	11.5778
1965-05-13	0	3.368	1.9205	24.1722	8.4556
1965-05-14	0	3.387	1.7812	25.7556	6.7111
1965-05-15	0	3.405	1.6519	25.95	8.6278
1965-05-16	0.01	3.423	1.6021	26.55	10.4778
1965-05-17	0.32	3.441	1.5524	23.9444	13.25
1965-05-18	11.64	3.458	1.6419	24.4222	14.0444
1965-05-19	0.05	3.475	1.8111	25.6278	12.8944
1965-05-20	27.42	3.492	1.6817	25.3556	12.5333
1965-05-21	3.48	3.508	2.9455	23.3278	13.8722
1965-05-22	26.21	3.523	3.9008	24.0556	13.8944
1965-05-23	5.27	3.539	4.0003	26.8389	12.3389
1965-05-24	4.22	3.554	2.9057	28	12.8444
1965-05-25	4.52	3.569	2.7465	27.3278	13.9722
1965-05-26	2.92	3.583	2.7465	28.3111	14.5556
1965-05-27	3.03	3.597	2.4678	25.0111	15.3778
1965-05-28	2.55	3.61	2.2489	27.0278	12.4778
1965-05-29	0.01	3.623	2.0698	23.8278	12.4722
1965-05-30	0	3.636	1.8509	23.7389	6.6333
1965-05-31	0	3.648	1.7514	25.1556	8.2278
1965-06-01	0.01	3.66	1.6718	26.1833	9.8056
1965-06-02	4.32	3.671	1.6021	27.8889	11.2722
1965-06-03	2.5	3.682	1.5822	26.5278	14.6222
1965-06-04	7.12	3.693	1.6718	21.9889	13.3444
1965-06-05	0.03	3.703	1.5822	22.7611	13.5222
1965-06-06	0.11	3.713	1.5126	25.9278	13.1444
1965-06-07	6.07	3.722	1.413	22.8056	13.35
1965-06-08	9.18	3.731	1.6618	24.35	14.9222
1965-06-09	0.16	3.739	1.632	26.3944	14.8556
1965-06-10	1.94	3.747	1.4926	27.7944	13.8889
1965-06-11	27.65	3.755	1.6121	24.7556	16.0722
1965-06-12	26.52	3.762	4.1496	25.0722	16.6444
1965-06-13	0.28	3.768	3.7515	27.3111	15.3722
1965-06-14	14	3.774	2.4778	25.75	15.4778
1965-06-15	28.28	3.78	3.2341	19.2833	14.2111
1965-06-16	1.98	3.785	4.4481	18.4667	12.0889
1965-06-17	1.81	3.79	3.9406	20.7	11.1778
1965-06-18	0	3.795	2.9554	21.3722	8.8667
1965-06-19	0.01	3.798	2.4877	23.0333	6.4389
1965-06-20	0	3.802	2.1892	26.0111	7.9667
1965-06-21	0	3.805	2.0002	26.8778	10.5111
1965-06-22	0.09	3.807	1.8509	27.65	12.0056
1965-06-23	0.17	3.809	1.7414	27.1667	13.3556
1965-06-24	1.64	3.811	1.7116	25.3444	14.0333
1965-06-25	0.1	3.812	1.6618	25.0778	15.7389
1965-06-26	0.05	3.813	1.5822	24.1611	12.55
1965-06-27	0.46	3.813	1.4628	22.8722	14.3778
1965-06-28	0.42	3.813	1.4528	27.3	15.6278
1965-06-29	2.04	3.812	1.4429	28.9944	14.8722
1965-06-30	4.02	3.811	1.5524	28.0667	15.2722
1965-07-01	0	3.809	1.4727	27.2167	14.8667
1965-07-02	0.02	3.807	1.3633	26.75	15.3778
1965-07-03	3.44	3.804	1.3434	25.9056	16.1389
1965-07-04	3.67	3.801	1.3334	28.6167	14.8056
1965-07-05	8.19	3.798	1.3633	28.3611	15.7944
1965-07-06	0.38	3.794	1.4031	28.8278	14.9222
1965-07-07	8.49	3.789	1.3434	27.55	15.2556
1965-07-08	6.63	3.785	1.423	28.5889	16.55
1965-07-09	8.39	3.779	1.5723	29.2944	16.0556
1965-07-10	6.27	3.773	1.7116	28.1889	16.8833
1965-07-11	8.11	3.767	1.5325	27.95	17.3389
1965-07-12	2.53	3.76	1.7315	25.4278	16.1778
1965-07-13	3.63	3.753	1.7116	26.7444	16.7611
1965-07-14	9.01	3.746	1.4827	28.2389	16.05
1965-07-15	4.09	3.738	1.3434	27.1111	16.8056
1965-07-16	1.22	3.729	1.5424	28.2333	15.85
1965-07-17	0.01	3.72	1.3533	29.1333	14.2667
1965-07-18	10.55	3.711	1.2638	29.2278	14.3889
1965-07-19	5.14	3.701	1.3931	27.0833	15.2167
1965-07-20	0.03	3.691	1.4827	25.8778	15.1167
1965-07-21	0.01	3.68	1.3732	26.95	15.1222
1965-07-22	0.9	3.669	1.224	28.4333	14.2778
1965-07-23	0.45	3.658	1.1344	29.2167	16.3722
1965-07-24	3.09	3.646	1.0946	30.9611	16.8222
1965-07-25	6.1	3.634	1.0747	30.1667	18.3167
1965-07-26	5.54	3.621	1.3633	28.8556	18.2222
1965-07-27	14.83	3.608	2.0002	27.3222	17.9111
1965-07-28	1.32	3.594	2.5077	26.3722	17.7833
1965-07-29	7.07	3.58	1.5026	26.0167	14.5556
1965-07-30	6.92	3.566	1.7713	26.2444	14.4667
1965-07-31	2.41	3.551	1.6618	26.5722	15.1333
1965-08-01	0.13	3.536	1.4827	26.1111	15.3333
1965-08-02	0.06	3.521	1.2538	26.1389	13.4611
1965-08-03	0.23	3.505	1.1344	26.5556	10.8167
1965-08-04	0.35	3.489	1.0747	28.0667	11.55
1965-08-05	0.04	3.472	1.0648	28.7333	12.7611
1965-08-06	0.06	3.455	1.0349	28.7	13.1167
1965-08-07	11.11	3.438	1.025	27.5667	14.6556
1965-08-08	6.23	3.42	1.0648	26.1278	16.2056
1965-08-09	7.13	3.402	1.4031	27.3056	16.1111
1965-08-10	0.18	3.384	1.2837	27.3333	14.0222
1965-08-11	0.51	3.365	1.0648	26.4222	12.7944
1965-08-12	2.38	3.346	1.0051	28.2167	14.2056
1965-08-13	1.05	3.327	1.0349	28.7611	16.0667
1965-08-14	0.37	3.307	1.025	30.1111	16.4222
1965-08-15	0.18	3.287	1.015	30.55	17.8
1965-08-16	1.01	3.267	0.9354	31.8889	16.9333
1965-08-17	3.02	3.246	0.9652	31.8111	16.2667
1965-08-18	5.99	3.225	0.9314	31.2111	16.1667
1965-08-19	11	3.204	1.1742	30.8111	15.9278
1965-08-20	5.66	3.182	1.632	28.2111	15.9889
1965-08-21	20.53	3.161	1.3732	27.5778	18.2
1965-08-22	11.32	3.139	2.0599	28	17.8333
1965-08-23	8.26	3.116	2.3086	28.0667	17.25
1965-08-24	9.7	3.094	1.7812	26.6	17.4556
1965-08-25	4.55	3.071	1.6718	27.0444	17.5278
1965-08-26	0.22	3.048	1.413	29.7722	15.3722
1965-08-27	12.65	3.025	1.413	30.5667	14.7
1965-08-28	0.25	3.001	1.9305	28.1278	16.1222
1965-08-29	0.07	2.977	1.224	24.9389	11.1556
1965-08-30	0	2.954	1.0449	24.4111	8.1778
1965-08-31	0	2.929	0.9822	25.3611	9.4889
1965-09-01	0.66	2.905	0.9364	26.1778	12.2056
1965-09-02	0.23	2.88	0.9254	21.9056	13.6
1965-09-03	0.02	2.856	0.9026	21.8056	13.5111
1965-09-04	0.01	2.831	0.8906	23.3556	12.4278
1965-09-05	0.02	2.806	0.8359	24.3222	14.2944
